date,ticker,close
2026-08-25,META,569.6004638671875
2026-08-25,MIR,14.710000038146973
2026-08-25,MOD,188.00999450683594
2026-08-25,MPWR,1304.1500244140625
2026-08-25,MSFT,491.7099914550781
2026-08-25,MTN,147.83999633789062
2026-08-25,MTZ,246.85000610351562
2026-08-25,MYRG,296.1400146484375
2026-08-25,NBIS,221.97000122070312
2026-08-25,NNE,19.239999771118164
2026-08-25,NRG,113.61000061035156
2026-08-25,NVDA,212.81187438964844
2026-08-25,NVT,151.47999572753906
2026-08-25,NXE,11.210000038146973
2026-08-25,OKLO,44.27000045776367
2026-08-25,OLLI,74.61000061035156
2026-08-25,OMCL,33.220001220703125
2026-08-25,ONTO,291.6199951171875
2026-08-25,ORCL,144.75999450683594
2026-08-25,PCOR,60.61000061035156
2026-08-25,PEG,72.61865997314453
2026-08-25,PIPR,74.53972625732422
2026-08-25,PLNT,52.540000915527344
2026-08-25,PNW,97.66999816894531
2026-08-25,POWL,190.19000244140625
2026-08-25,PRCT,21.600000381469727
2026-08-25,PRIM,74.80000305175781
2026-08-25,PWR,603.780029296875
2026-08-25,RLI,64.71835327148438
2026-08-25,SHAK,74.06999969482422
2026-08-25,SKWD,57.400001525878906
2026-08-25,SMCI,38.459999084472656
2026-08-25,SMR,9.8100004196167
2026-08-25,SNX,251.38999938964844
2026-08-25,SO,89.97000122070312
2026-08-25,SPY,764.0127563476562
2026-08-25,THO,79.4800033569336
2026-08-25,TLN,307.6700134277344
2026-08-25,TRN,29.59000015258789
2026-08-25,TSM,416.293212890625
2026-08-25,UEC,13.270000457763672
2026-08-25,URG,1.4800000190734863
2026-08-25,UUUU,15.970000267028809
2026-08-25,VIRT,64.96160125732422
2026-08-25,VRT,255.68731689453125
2026-08-25,VST,138.8026885986328
2026-08-25,WING,113.8499984741211
2026-08-25,WULF,16.31999969482422
2026-08-25,XLU,42.99386978149414
2026-08-26,AAOI,113.76000213623047
2026-08-26,AAON,79.67768859863281
2026-08-26,ACAD,29.579999923706055
2026-08-26,ACHC,30.579999923706055
2026-08-26,AEP,123.36000061035156
2026-08-26,AGX,455.1499938964844
2026-08-26,ALAB,290.29998779296875
2026-08-26,ALG,164.7899932861328
2026-08-26,ALRM,56.709999084472656
2026-08-26,AMD,480.92999267578125
2026-08-26,AMZN,260.2799987792969
2026-08-26,APLD,26.8700008392334
2026-08-26,APPF,223.17999267578125
2026-08-26,AVGO,354.94366455078125
2026-08-26,AYI,341.3500061035156
2026-08-26,AZZ,140.7100067138672
2026-08-26,BOOT,159.72000122070312
2026-08-26,BRZE,30.809999465942383
2026-08-26,BWXT,153.16000366210938
2026-08-26,CCJ,107.36000061035156
2026-08-26,CEG,279.5199890136719
2026-08-26,CIEN,404.0299987792969
2026-08-26,CLS,307.32000732421875
2026-08-26,COHR,294.3699951171875
2026-08-26,CORZ,17.420000076293945
2026-08-26,CRDO,226.49000549316406
2026-08-26,CRWV,88.01000213623047
2026-08-26,CW,619.4600219726562
2026-08-26,D,66.24080657958984
2026-08-26,DLR,192.1126708984375
2026-08-26,DNN,3.630000114440918
2026-08-26,ESE,283.2300109863281
2026-08-26,ESNT,69.23649597167969
2026-08-26,ETR,107.2300033569336
2026-08-26,FLR,52.029998779296875
2026-08-26,FN,437.79998779296875
2026-08-26,FSS,121.52999877929688
2026-08-26,GBX,46.2400016784668
2026-08-26,GEV,953.0900268554688
2026-08-26,GFF,100.59590911865234
2026-08-26,GOOGL,341.7803039550781
2026-08-26,HUBB,471.0004577636719
2026-08-26,IESC,331.4800109863281
2026-08-26,IREN,39.58000183105469
2026-08-26,IWM,298.15130615234375
2026-08-26,JEF,53.130001068115234
2026-08-26,KBH,56.08000183105469
2026-08-26,KVYO,17.790000915527344
2026-08-26,LEU,187.6300048828125
2026-08-26,LITE,939.030029296875
2026-08-26,LNTH,100.81999969482422
2026-08-26,MDY,696.7266235351562
2026-08-26,META,575.6856689453125
2026-08-26,MIR,14.899999618530273
2026-08-26,MOD,187.3000030517578
2026-08-26,MPWR,1303.8800048828125
2026-08-26,MSFT,496.3699951171875
2026-08-26,MTN,148.72000122070312
2026-08-26,MTZ,248.72999572753906
2026-08-26,MYRG,312.8299865722656
2026-08-26,NBIS,213.92999267578125
2026-08-26,NNE,18.5
2026-08-26,NRG,116.13999938964844
2026-08-26,NVDA,209.4256591796875
2026-08-26,NVT,155.22999572753906
2026-08-26,NXE,11.069999694824219
2026-08-26,OKLO,41.599998474121094
2026-08-26,OLLI,74.2699966430664
2026-08-26,OMCL,33.45000076293945
2026-08-26,ONTO,291.8800048828125
2026-08-26,ORCL,148.8699951171875
2026-08-26,PCOR,60.43000030517578
2026-08-26,PEG,73.36189270019531
2026-08-26,PIPR,74.24053955078125
2026-08-26,PLNT,53.290000915527344
2026-08-26,PNW,98.69000244140625
2026-08-26,POWL,191.75
2026-08-26,PRCT,21.06999969482422
2026-08-26,PRIM,78.18000030517578
2026-08-26,PWR,616.72998046875
2026-08-26,RLI,64.678466796875
2026-08-26,SHAK,72.94000244140625
2026-08-26,SKWD,58.040000915527344
2026-08-26,SMCI,37.38999938964844
2026-08-26,SMR,9.270000457763672
2026-08-26,SNX,255.1699981689453
2026-08-26,SO,89.76000213623047
2026-08-26,SPY,764.182373046875
2026-08-26,THO,77.8499984741211
2026-08-26,TLN,306.2900085449219
2026-08-26,TRN,29.510000228881836
2026-08-26,TSM,416.57244873046875
2026-08-26,UEC,13.130000114440918
2026-08-26,URG,1.5199999809265137
2026-08-26,UUUU,15.699999809265137
2026-08-26,VIRT,65.4996337890625
2026-08-26,VRT,263.7453308105469
2026-08-26,VST,139.80104064941406
2026-08-26,WING,112.23999786376953
2026-08-26,WULF,15.970000267028809
2026-08-26,XLU,43.19240951538086
2026-08-27,AAOI,113.27999877929688
2026-08-27,AAON,78.0497817993164
2026-08-27,ACAD,29.729999542236328
2026-08-27,ACHC,30.219999313354492
2026-08-27,AEP,122.70999908447266
2026-08-27,AGX,459.9599914550781
2026-08-27,ALAB,304.0899963378906
2026-08-27,ALG,164.1199951171875
2026-08-27,ALRM,57.599998474121094
2026-08-27,AMD,476.6700134277344
2026-08-27,AMZN,256.260009765625
2026-08-27,APLD,27.440000534057617
2026-08-27,APPF,232.05499267578125
2026-08-27,AVGO,370.86468505859375
2026-08-27,AYI,341.760009765625
2026-08-27,AZZ,139.74000549316406
2026-08-27,BOOT,155.6199951171875
2026-08-27,BRZE,34.09000015258789
2026-08-27,BWXT,155.85000610351562
2026-08-27,CCJ,106.33000183105469
2026-08-27,CEG,282.4100036621094
2026-08-27,CIEN,399.8500061035156
2026-08-27,CLS,317.3800048828125
2026-08-27,COHR,295.3900146484375
2026-08-27,CORZ,17.6200008392334
2026-08-27,CRDO,240.24000549316406
2026-08-27,CRWV,86.80000305175781
2026-08-27,CW,605.489990234375
2026-08-27,D,65.83489990234375
2026-08-27,DLR,190.791748046875
2026-08-27,DNN,3.6700000762939453
2026-08-27,ESE,281.5400085449219
2026-08-27,ESNT,68.91812133789062
2026-08-27,ETR,106.48999786376953
2026-08-27,FLR,54.099998474121094
2026-08-27,FN,432.7099914550781
2026-08-27,FSS,120.37999725341797
2026-08-27,GBX,46.119998931884766
2026-08-27,GEV,953.8300170898438
2026-08-27,GFF,98.97950744628906
2026-08-27,GOOGL,340.4311828613281
2026-08-27,HUBB,468.8271789550781
2026-08-27,IESC,333.6700134277344
2026-08-27,IREN,40.529998779296875
2026-08-27,IWM,299.02899169921875
2026-08-27,JEF,52.84000015258789
2026-08-27,KBH,54.720001220703125
2026-08-27,KVYO,19.610000610351562
2026-08-27,LEU,194.77999877929688
2026-08-27,LITE,956.1400146484375
2026-08-27,LNTH,100.47000122070312
2026-08-27,MDY,696.9360961914062
2026-08-27,META,570.6495971679688
2026-08-27,MIR,14.850000381469727
2026-08-27,MOD,186.30999755859375
2026-08-27,MPWR,1311.0799560546875
2026-08-27,MSFT,505.05999755859375
2026-08-27,MTN,144.61000061035156
2026-08-27,MTZ,251.1300048828125
2026-08-27,MYRG,309.3900146484375
2026-08-27,NBIS,218.47999572753906
2026-08-27,NNE,19.239999771118164
2026-08-27,NRG,114.41000366210938
2026-08-27,NVDA,227.7251739501953
2026-08-27,NVT,155.5500030517578
2026-08-27,NXE,11.1899995803833
2026-08-27,OKLO,42.529998779296875
2026-08-27,OLLI,71.51000213623047
2026-08-27,OMCL,33.40999984741211
2026-08-27,ONTO,292.6199951171875
2026-08-27,ORCL,151.94000244140625
2026-08-27,PCOR,63.70000076293945
2026-08-27,PEG,72.668212890625
2026-08-27,PIPR,74.44000244140625
2026-08-27,PLNT,51.70000076293945
2026-08-27,PNW,97.88999938964844
2026-08-27,POWL,192.5500030517578
2026-08-27,PRCT,20.600000381469727
2026-08-27,PRIM,77.0
2026-08-27,PWR,621.8300170898438
2026-08-27,RLI,64.04025268554688
2026-08-27,SHAK,70.55000305175781
2026-08-27,SKWD,57.650001525878906
2026-08-27,SMCI,38.459999084472656
2026-08-27,SMR,9.739999771118164
2026-08-27,SNX,260.1300048828125
2026-08-27,SO,89.05000305175781
2026-08-27,SPY,769.18994140625
2026-08-27,THO,76.30999755859375
2026-08-27,TLN,304.5799865722656
2026-08-27,TRN,29.479999542236328
2026-08-27,TSM,426.15673828125
2026-08-27,UEC,13.619999885559082
2026-08-27,URG,1.5299999713897705
2026-08-27,UUUU,15.739999771118164
2026-08-27,VIRT,66.79488372802734
2026-08-27,VRT,269.2139892578125
2026-08-27,VST,139.58140563964844
2026-08-27,WING,109.94999694824219
2026-08-27,WULF,16.489999771118164
2026-08-27,XLU,42.86481857299805
2026-08-28,AAOI,106.2300033569336
2026-08-28,AAON,75.772705078125
2026-08-28,ACAD,29.110000610351562
2026-08-28,ACHC,28.549999237060547
2026-08-28,AEP,122.30999755859375
2026-08-28,AGX,417.739990234375
2026-08-28,ALAB,289.4700012207031
2026-08-28,ALG,165.27000427246094
2026-08-28,ALRM,57.470001220703125
2026-08-28,AMD,465.5799865722656
2026-08-28,AMZN,266.42999267578125
2026-08-28,APLD,25.34000015258789
2026-08-28,APPF,234.49000549316406
2026-08-28,AVGO,368.11968994140625
2026-08-28,AYI,335.1600036621094
2026-08-28,AZZ,138.33999633789062
2026-08-28,BOOT,154.85000610351562
2026-08-28,BRZE,34.529998779296875
2026-08-28,BWXT,152.85000610351562
2026-08-28,CCJ,100.01000213623047
2026-08-28,CEG,276.75
2026-08-28,CIEN,378.44000244140625
2026-08-28,CLS,298.70001220703125
2026-08-28,COHR,279.20001220703125
2026-08-28,CORZ,16.510000228881836
2026-08-28,CRDO,232.75
2026-08-28,CRWV,84.2300033569336
2026-08-28,CW,596.3699951171875
2026-08-28,D,64.8944091796875
2026-08-28,DLR,184.20689392089844
2026-08-28,DNN,3.390000104904175
2026-08-28,ESE,276.9599914550781
2026-08-28,ESNT,68.55000305175781
2026-08-28,ETR,105.75
2026-08-28,FLR,53.27000045776367
2026-08-28,FN,414.3599853515625
2026-08-28,FSS,118.12999725341797
2026-08-28,GBX,45.90999984741211
2026-08-28,GEV,911.9299926757812
2026-08-28,GFF,98.76000213623047
2026-08-28,GOOGL,346.36737060546875
2026-08-28,HUBB,458.239990234375
2026-08-28,IESC,309.79998779296875
2026-08-28,IREN,35.45000076293945
2026-08-28,IWM,294.9795837402344
2026-08-28,JEF,53.09000015258789
2026-08-28,KBH,54.86000061035156
2026-08-28,KVYO,20.149999618530273
2026-08-28,LEU,175.77999877929688
2026-08-28,LITE,895.0
2026-08-28,LNTH,100.7699966430664
2026-08-28,MDY,688.8953857421875
2026-08-28,META,577.564208984375
2026-08-28,MIR,14.399999618530273
2026-08-28,MOD,177.6300048828125
2026-08-28,MPWR,1256.260009765625
2026-08-28,MSFT,513.530029296875
2026-08-28,MTN,141.92999267578125
2026-08-28,MTZ,241.0
2026-08-28,MYRG,294.4200134277344
2026-08-28,NBIS,209.17999267578125
2026-08-28,NNE,17.969999313354492
2026-08-28,NRG,111.12000274658203
2026-08-28,NVDA,217.3068389892578
2026-08-28,NVT,148.47999572753906
2026-08-28,NXE,10.399999618530273
2026-08-28,OKLO,40.13999938964844
2026-08-28,OLLI,72.41999816894531
2026-08-28,OMCL,33.08000183105469
2026-08-28,ONTO,270.7900085449219
2026-08-28,ORCL,150.85000610351562
2026-08-28,PCOR,63.720001220703125
2026-08-28,PEG,72.52947998046875
2026-08-28,PIPR,75.61000061035156
2026-08-28,PLNT,53.33000183105469
2026-08-28,PNW,97.63999938964844
2026-08-28,POWL,182.7100067138672
2026-08-28,PRCT,20.829999923706055
2026-08-28,PRIM,73.12000274658203
2026-08-28,PWR,602.7000122070312
2026-08-28,RLI,64.12999725341797
2026-08-28,SHAK,69.88999938964844
2026-08-28,SKWD,58.290000915527344
2026-08-28,SMCI,37.08000183105469
2026-08-28,SMR,9.289999961853027
2026-08-28,SNX,253.97000122070312
2026-08-28,SO,88.25
2026-08-28,SPY,767.4442749023438
2026-08-28,THO,77.0199966430664
2026-08-28,TLN,296.1050109863281
2026-08-28,TRN,29.270000457763672
2026-08-28,TSM,416.40289306640625
2026-08-28,UEC,12.399999618530273
2026-08-28,URG,1.409999966621399
2026-08-28,UUUU,14.670000076293945
2026-08-28,VIRT,66.14725494384766
2026-08-28,VRT,257.0169677734375
2026-08-28,VST,136.8658447265625
2026-08-28,WING,113.58000183105469
2026-08-28,WULF,15.350000381469727
2026-08-28,XLU,42.4181022644043
2026-08-31,AAOI,107.69000244140625
2026-08-31,AAON,75.8725814819336
2026-08-31,ACAD,28.90999984741211
2026-08-31,ACHC,27.559999465942383
2026-08-31,AEP,122.43000030517578
2026-08-31,AGX,424.989990234375
2026-08-31,ALAB,296.9800109863281
2026-08-31,ALG,164.5800018310547
2026-08-31,ALRM,57.560001373291016
2026-08-31,AMD,470.7200012207031
2026-08-31,AMZN,259.7699890136719
2026-08-31,APLD,25.40999984741211
2026-08-31,APPF,234.2100067138672
2026-08-31,AVGO,369.6668395996094
2026-08-31,AYI,331.7900085449219
2026-08-31,AZZ,137.16000366210938
2026-08-31,BOOT,150.6300048828125
2026-08-31,BRZE,34.040000915527344
2026-08-31,BWXT,152.2899932861328
2026-08-31,CCJ,98.76000213623047
2026-08-31,CEG,274.7699890136719
2026-08-31,CIEN,382.79998779296875
2026-08-31,CLS,299.3999938964844
2026-08-31,COHR,277.8299865722656
2026-08-31,CORZ,16.299999237060547
2026-08-31,CRDO,226.19000244140625
2026-08-31,CRWV,84.88999938964844
2026-08-31,CW,582.530029296875
2026-08-31,D,65.34980773925781
2026-08-31,DLR,184.32606506347656
2026-08-31,DNN,3.390000104904175
2026-08-31,ESE,273.0299987792969
2026-08-31,ESNT,67.55999755859375
2026-08-31,ETR,106.30999755859375
2026-08-31,FLR,54.5099983215332
2026-08-31,FN,412.92999267578125
2026-08-31,FSS,117.0
2026-08-31,GBX,45.06999969482422
2026-08-31,GEV,898.530029296875
2026-08-31,GFF,97.38999938964844
2026-08-31,GOOGL,339.13201904296875
2026-08-31,HUBB,453.0
2026-08-31,IESC,303.0
2026-08-31,IREN,37.1150016784668
2026-08-31,IWM,293.164306640625
2026-08-31,JEF,52.63999938964844
2026-08-31,KBH,53.29999923706055
2026-08-31,KVYO,20.579999923706055
2026-08-31,LEU,171.39999389648438
2026-08-31,LITE,914.760009765625
2026-08-31,LNTH,100.95999908447266
2026-08-31,MDY,685.4835815429688
2026-08-31,META,571.888671875
2026-08-31,MIR,15.069999694824219
2026-08-31,MOD,178.42999267578125
2026-08-31,MPWR,1267.77001953125
2026-08-31,MSFT,507.2900085449219
2026-08-31,MTN,136.91000366210938
2026-08-31,MTZ,239.77999877929688
2026-08-31,MYRG,291.4200134277344
2026-08-31,NBIS,206.32000732421875
2026-08-31,NNE,18.290000915527344
2026-08-31,NRG,110.12000274658203
2026-08-31,NVDA,220.53323364257812
2026-08-31,NVT,150.75
2026-08-31,NXE,10.470000267028809
2026-08-31,OKLO,40.56999969482422
2026-08-31,OLLI,75.41999816894531
2026-08-31,OMCL,35.15999984741211
2026-08-31,ONTO,267.2099914550781
2026-08-31,ORCL,149.1199951171875
2026-08-31,PCOR,62.720001220703125
2026-08-31,PEG,72.668212890625
2026-08-31,PIPR,75.05999755859375
2026-08-31,PLNT,51.599998474121094
2026-08-31,PNW,97.63999938964844
2026-08-31,POWL,179.72999572753906
2026-08-31,PRCT,21.200000762939453
2026-08-31,PRIM,72.11000061035156
2026-08-31,PWR,607.0900268554688
2026-08-31,RLI,63.470001220703125
2026-08-31,SHAK,68.88999938964844
2026-08-31,SKWD,57.40999984741211
2026-08-31,SMCI,37.279998779296875
2026-08-31,SMR,9.270000457763672
2026-08-31,SNX,252.85000610351562
2026-08-31,SO,88.0
2026-08-31,SPY,765.1499633789062
2026-08-31,THO,76.0
2026-08-31,TLN,295.760009765625
2026-08-31,TRN,28.81999969482422
2026-08-31,TSM,414.20880126953125
2026-08-31,UEC,12.239999771118164
2026-08-31,URG,1.4199999570846558
2026-08-31,UUUU,14.75
2026-08-31,VIRT,65.4000015258789
2026-08-31,VRT,258.6565856933594
2026-08-31,VST,137.1453857421875
2026-08-31,WING,109.4800033569336
2026-08-31,WULF,15.130000114440918
2026-08-31,XLU,41.9217529296875
2026-09-01,AAOI,103.38999938964844
2026-09-01,AAON,75.25337219238281
2026-09-01,ACAD,28.889999389648438
2026-09-01,ACHC,28.25
2026-09-01,AEP,122.95999908447266
2026-09-01,AGX,404.75
2026-09-01,ALAB,279.9100036621094
2026-09-01,ALG,164.10000610351562
2026-09-01,ALRM,55.61000061035156
2026-09-01,AMD,459.6099853515625
2026-09-01,AMZN,254.9199981689453
2026-09-01,APLD,24.290000915527344
2026-09-01,APPF,225.27999877929688
2026-09-01,AVGO,369.008056640625
2026-09-01,AYI,326.0799865722656
2026-09-01,AZZ,135.75
2026-09-01,BOOT,148.77999877929688
2026-09-01,BRZE,32.779998779296875
2026-09-01,BWXT,161.5399932861328
2026-09-01,CCJ,96.26000213623047
2026-09-01,CEG,280.30999755859375
2026-09-01,CIEN,360.3299865722656
2026-09-01,CLS,292.5899963378906
2026-09-01,COHR,272.0299987792969
2026-09-01,CORZ,16.06999969482422
2026-09-01,CRDO,206.6300048828125
2026-09-01,CRWV,81.8499984741211
2026-09-01,CW,577.989990234375
2026-09-01,D,65.71610260009766
2026-09-01,DLR,182.02188110351562
2026-09-01,DNN,3.200000047683716
2026-09-01,ESE,267.6300048828125
2026-09-01,ESNT,68.08999633789062
2026-09-01,ETR,107.0199966430664
2026-09-01,FLR,56.25
2026-09-01,FN,402.07000732421875
2026-09-01,FSS,113.61000061035156
2026-09-01,GBX,42.0
2026-09-01,GEV,898.530029296875
2026-09-01,GFF,94.44000244140625
2026-09-01,GOOGL,334.8047790527344
2026-09-01,HUBB,443.30999755859375
2026-09-01,IESC,300.5899963378906
2026-09-01,IREN,36.81999969482422
2026-09-01,IWM,289.8130798339844
2026-09-01,JEF,51.97999954223633
2026-09-01,KBH,52.220001220703125
2026-09-01,KVYO,20.639999389648438
2026-09-01,LEU,168.30999755859375
2026-09-01,LITE,868.9500122070312
2026-09-01,LNTH,100.87999725341797
2026-09-01,MDY,678.32080078125
2026-09-01,META,578.083740234375
2026-09-01,MIR,15.510000228881836
2026-09-01,MOD,180.91000366210938
2026-09-01,MPWR,1225.9599609375
2026-09-01,MSFT,501.0199890136719
2026-09-01,MTN,132.38999938964844
2026-09-01,MTZ,237.74000549316406
2026-09-01,MYRG,286.4599914550781
2026-09-01,NBIS,199.5399932861328
2026-09-01,NNE,17.469999313354492
2026-09-01,NRG,109.51000213623047
2026-09-01,NVDA,217.1969757080078
2026-09-01,NVT,147.3000030517578
2026-09-01,NXE,9.930000305175781
2026-09-01,OKLO,38.529998779296875
2026-09-01,OLLI,72.33999633789062
2026-09-01,OMCL,34.5099983215332
2026-09-01,ONTO,256.3699951171875
2026-09-01,ORCL,141.32000732421875
2026-09-01,PCOR,60.36000061035156
2026-09-01,PEG,72.81686401367188
2026-09-01,PIPR,74.48999786376953
2026-09-01,PLNT,50.470001220703125
2026-09-01,PNW,97.66000366210938
2026-09-01,POWL,172.13999938964844
2026-09-01,PRCT,20.90999984741211
2026-09-01,PRIM,72.25
2026-09-01,PWR,611.3900146484375
2026-09-01,RLI,63.349998474121094
2026-09-01,SHAK,67.62000274658203
2026-09-01,SKWD,57.41999816894531
2026-09-01,SMCI,36.709999084472656
2026-09-01,SMR,9.210000038146973
2026-09-01,SNX,251.38999938964844
2026-09-01,SO,88.08999633789062
2026-09-01,SPY,759.89306640625
2026-09-01,THO,74.38999938964844
2026-09-01,TLN,293.7300109863281
2026-09-01,TRN,27.860000610351562
2026-09-01,TSM,412.892333984375
2026-09-01,UEC,11.59000015258789
2026-09-01,URG,1.340000033378601
2026-09-01,UUUU,14.220000267028809
2026-09-01,VIRT,65.31999969482422
2026-09-01,VRT,255.90725708007812
2026-09-01,VST,137.85423278808594
2026-09-01,WING,109.5999984741211
2026-09-01,WULF,14.649999618530273
2026-09-01,XLU,42.24934387207031
2026-09-02,AAOI,103.12999725341797
2026-09-02,AAON,74.52430725097656
2026-09-02,ACAD,28.93000030517578
2026-09-02,ACHC,27.75
2026-09-02,AEP,123.56999969482422
2026-09-02,AGX,410.3999938964844
2026-09-02,ALAB,274.1300048828125
2026-09-02,ALG,171.30999755859375
2026-09-02,ALRM,56.54999923706055
2026-09-02,AMD,457.05999755859375
2026-09-02,AMZN,254.97999572753906
2026-09-02,APLD,24.90999984741211
2026-09-02,APPF,224.27000427246094
2026-09-02,AVGO,366.5724792480469
2026-09-02,AYI,330.5899963378906
2026-09-02,AZZ,135.14999389648438
2026-09-02,BOOT,148.66000366210938
2026-09-02,BRZE,32.939998626708984
2026-09-02,BWXT,155.6699981689453
2026-09-02,CCJ,96.37999725341797
2026-09-02,CEG,290.0400085449219
2026-09-02,CIEN,354.1600036621094
2026-09-02,CLS,277.7699890136719
